id,title,venue,authors,year,abstract,citations,influential_citations
https://openalex.org/W4400976276,Chain Links on Wheels: A Security Scheme for IoV Connectivity through Blockchain Integration,ARES (Validação DBLP),"Ibtisam Ehsan, Muhammad Irfan Khalid, Markus Helfert, Mansoor Ahmed",2024,"Vehicles are taking a significant step towards connected transportation with advanced applications and robust security frameworks. Despite growth in networking potential in the automotive industry, security and privacy vulnerabilities continue to plague the industry. Internet of Vehicles, one of the subsets of cyber-physical systems, can utilize smart sensors to collect and synthesize data from connected vehicles. This technological development facilitates seamless information exchange between drivers, manufacturers, insurers, and service providers. For effective IoV systems, optimizing spectrum usage, allocating quality channels judiciously, and using infrastructure efficiently to maintain connectivity under changing traffic conditions are essential. However, security and privacy remain the main concerns of these communication networks. With the advent of blockchain technology, the world of cryptocurrency transactions can benefit from a secure communication framework that can alleviate these concerns. We propose integrating blockchain technology into IoV infrastructure to facilitate safe, reliable, and trust-enhancing communication between vehicles. We utilize a distributed access control system to ensure scalable and strategic decision-making processes. Our results and evaluation show that using distributed storage across cloud platforms helps enhance data security, enabling vehicles to exchange information safely.",1,1
https://openalex.org/W4400976281,NERO: Advanced Cybersecurity Awareness Ecosystem for SMEs,ARES (Validação DBLP),"Charalambos Klitis, Ioannis Makris, Pavlos S. Bouzinis, Dimitrios Christos Asimopoulos, Wissam Mallouli, Kitty Kioskli, Eleni Seralidou, Christos Douligeris, Loizos Christofi",2024,"NERO represents a sophisticated Cybersecurity Ecosystem comprising five interconnected frameworks designed to deliver a Cybersecurity Awareness initiative, as advocated by ENISA as the optimal method for cultivating a security-centric mindset among employees to mitigate the impact of cyber threats. It integrates activities, resources, and training to nurture a culture of cybersecurity. NERO primarily equips SMEs with a repository of Cyber Immunity Toolkits, a Cyber Resilience Program, and Gamified Cyber Awareness Training, all accessible through a user-friendly Marketplace. The efficacy and performance of this concept will be affirmed through three distinct use case demonstrations across various sectors: Improving Patient Data Security in Healthcare with Cybersecurity Tools, Enhancing Supply Chain Resilience in the Transportation and Logistics Industry through Cybersecurity Awareness, and Elevating Financial Security via Enhanced Cybersecurity Awareness and Tools.",1,1
https://openalex.org/W4400976795,DECEPTWIN: Proactive Security Approach for IoV by Leveraging Deception-based Digital Twins and Blockchain,ARES (Validação DBLP),"Mubashar Iqbal, Sabah Suhail, Raimundas Matulevičius",2024,"The proliferation of security threats in connected systems necessitates innovative approaches to enhance security resilience. The Internet of Vehicles (IoV) presents a rapidly evolving and interconnected ecosystem that raises unprecedented security challenges, including remote hijacking, data breaches, and unauthorized access. Digital Twin (DT) and blockchain-based deception can emerge as a promising approach to enhance the security of the IoV ecosystem by creating a secure, realistic, dynamic, and interactive deceptive environment that can deceive and disrupt malicious actors. In accordance with this, we propose a proactive security approach for IoV by leveraging DECEPtion-based digiTal tWins and blockchaIN (DECEPTWIN) that entails hunting for security threats and gaps in IoV security posture before an incident or breach occurs.",1,1
https://openalex.org/W4400976853,Operation Assessment in cyberspace: Understanding the effects of Cyber Deception,ARES (Validação DBLP),"Salvador Llopis Sánchez, David Antunes",2024,"Cyber planners face a considerable challenge in finding holistic solutions for a cyber defence decision-support system - a core module of a cyber situation awareness capability. Due to a fast-evolving cyberspace, decision-makers assisted by technical staff are prone to carry out qualitative assessments when planning and conducting cyber operations instead of exclusively relying on quantitative assessments to articulate cyber defence mechanisms. A hybrid setting combining both types of assessments would be key to having the ability to monitor progression, anticipate deviations from initial plans, and evaluate effectiveness towards mission accomplishment. In line with this rationale, the authors propose a thorough analysis and tailoring of the military operation assessment framework applied to the characteristics of the cyberspace in view of identifying a proper methodology able to regularly assess the situation and provide mitigation measures to fix goal alignment problems, including measuring effects of cyber deception. Feedback mechanisms can capture the outcomes of implemented decisions, analyse discrepancies from expected results, and inform iterative improvements in the decision-support system. Such goals are considered operational objectives and decisive conditions of the operation design. The results are expected to shed some light about measuring the required performance of action and effectiveness using mission impact analysis and risk calculations among others. It remains to be further investigated how machine learning models could be integrated into the proposed hybrid system.",1,1
https://openalex.org/W4400976809,Trustworthy AI-based Cyber-Attack Detector for Network Cyber Crime Forensics,ARES (Validação DBLP),"Damian Puchalski, Marek Pawlicki, Rafał Kozik, Rafał Renk, Michał Choraś",2024,"In recent years, the increasing sophistication and proliferation of cyberthreats have underscored the necessity for robust network security measures, as well as a comprehensive approach to cyberprotection at large. As cyberthreats are continuously more and more complex, and their detection, response and mitigation often involve dealing with big data, the need for novel solutions is present also in cyber-criminal law enforcement (LEA) and network forensics contexts. Traditional, anomaly-based or signature-based intrusion detection systems (IDS) often face challenges in adapting to the evolving cyberattack landscape. On the other hand, Machine Learning (ML) has emerged as a promising approach, proving its ability to detect complex patterns in big data, including applications such as intrusion detection and classification of threats in the network environment, with high accuracy and precision (reduced rate of false positives). In this paper we present the Trustworthy Cyberattack Detector tool (TCAD), benefiting from the machine learning algorithms for the detection and classification of cyberattacks. TCAD can be used for monitoring the network in real-time and for offline analysis of collected network data. We believe that the TCAD can be successfully applied for the task of detecting and classifying evidence during criminal investigations related to network cyber attacks, but also can be helpful for the correlation of discovered network-based events over time with other collected non-network evidence.",1,1
https://openalex.org/W4400977245,Immutability and non-repudiation in the exchange of key messages within the EU IoT-Edge-Cloud Continuum,ARES (Validação DBLP),"Salvador Cuñat, Raúl Reinosa, Ignacio Lacalle, Carlos E. Palau",2024,"The work reflects about the importance of trust in data exchanges in the context of ever-increasing distributed computing ecosystems. It proposes the utilisation of an open-source technology that implements a direct acyclic graph incorporating peer nodes to validate messages in a decentralised network. The tool, IOTA, promises to solve the hindrances of blockchain solutions in highly heterogeneous, IoT-assimilable scenarios, adopting a more lightweight approach, removing the need of mining. The article explores the functioning of IOTA in distributed computing continuum cases, understanding the figures and mechanisms that govern the process. The authors link those reflections to the direct transfer into a research project, aerOS, that uses such a tool as intrinsic part of an IoT-Edge-Cloud continuum framework, enabling the immutability and non-repudiation of key messages in such environments. Also, the authors conclude analysing which next steps might follow to evolve from a not-fully decentralised implementation with the next releases of the tool, and the adaptations for the studied application.",1,1
https://openalex.org/W4400977329,Multimodal Security Mechanisms for Critical Time Systems using blockchain in Chriss project,ARES (Validação DBLP),"Mari-Anais Sachian, George Suciu, Maria Niculae, Adrian Florin Păun, Petrică Ciotîrnae, Ivan Horatiu, Cristina Tudor, Robert Florescu",2024,"Abstract - This paper presents an in-depth description of a multi-modal security solution based on a blockchain architecture developed within the CHRISS (Critical infrastructure High accuracy and Robustness increase Integrated Synchronization Solutions) project. Specifically, the focus in the paper is on the description of the proposed security architecture, functionalities and security measures based on modern blockchain solutions developed for the CHRISS project.",1,1
https://openalex.org/W4400976149,Deployment of Cybersecurity Controls in the Norwegian Industry 4.0,ARES (Validação DBLP),"Kristian Kannelønning, Sokratis Katsikas",2024,"Cybersecurity threats and attacks on Industry are increasing, and the outcome of a successful cyber-attack can be severe for organizations. A successful cyber-attack on an Industry where Cyber-Physical Systems are present can be particularly devastating as such systems could cause harm to people and the environment if they malfunction. This paper reports on the results of a survey investigating what security measures organizations implement within the industry to strengthen their security posture. The survey instrument used has been developed using the NIST Special Publication ""Guide to Operational Technology"" and contained 70 questions to determine the level of security controls deployed within the Norwegian Industry. The results show that the average usage of the different security controls is 63%, and 53% of the organizations have a security controls usage of 60% or more. The most used security control is backup of critical software, whereas the two least used are specific-OT cybersecurity training and response planning. Both are highlighted as areas for improvement. Dedicated OT security standards have not been found to influence the level of security controls used. However, employees within an organization following a dedicated security standard have higher cybersecurity knowledge.",0,0
https://openalex.org/W4400976618,Tackling the cybersecurity workforce gap with tailored cybersecurity study programs in Central and Eastern Europe,ARES (Validação DBLP),"Marko Zivanovic, Imre Lendák, Ranko Popović",2024,"Digitalization of society brought improvement in many aspects of life but it also brought new cybersecurity challenges. The number of sophisticated, targeted cyber attacks is increasing, which requires constant improvements in Cybersecurity education. Despite this pressing need, the cybersecurity workforce gap is getting bigger. This paper presents a new approach for dynamic cybersecurity curriculum development that utilizes keyword extraction from various sources such as job ads, courses, and curricula with machine learning to quantify curriculum alignment with cybersecurity industry demands and address the workforce gap. The analysis illustrates curricula in the Central East Europe (CEE) region, maps cyber security job ads to curricula, and quantifies coverage of courses, industry, and reference framework topics based on keyword matching. The case study conducted with curricula from CEE illustrates coverage according to the ENISA's European Cybersecurity Skills Framework (ECSF) roles and optimization progress after adjustment application. The results demonstrate the importance of dynamic curriculum updates for academic institutions including cybersecurity workforce gap reduction and lack of real progress towards alignment with ECSF.",0,0
https://openalex.org/W4400976662,Exploring the influence of the choice of prior of the Variational Auto-Encoder on cybersecurity anomaly detection,ARES (Validação DBLP),"T. Yang, Yuansong Qiao, Brian Lee",2024,"The Variational Auto-Encoder (VAE) is a popular generative model as the variance inference in the latent layer, the prior is an important element to improve inference efficient. This research explored the prior in the VAE by comparing the Normal family distributions and other location-scale family distributions in three aspects (performance, robustness, and complexity) in order to find a suitable prior for cybersecurity anomaly detection. Suitable distributions can improve the detection performance, which was verified at UNSW-NB15 and CIC-IDS-2017.",0,0
https://openalex.org/W4400976741,Comparative Analysis and Implementation of Jump Address Masking for Preventing TEE Bypassing Fault Attacks,ARES (Validação DBLP),"Shoei Nashimoto, Rei Ueno, Naofumi Homma",2024,"Attacks on embedded devices continue to evolve with the increasing number of applications in actual products. A trusted execution environment (TEE) enhances the security of embedded devices by isolating and protecting sensitive applications such as cryptography from malicious or vulnerable applications. However, the emergence of TEE bypass attacks using faults exposes TEEs to threats. In CHES’22, jump address masking (JAM) was proposed as a countermeasure against TEE bypass attacks, specifically targeting RISC-V. JAM prevents modifications of protected data by calculating jump addresses using the protected data, and is expected to provide promising resistance to TEE bypass attacks, for which traditional countermeasures are ineffective. However, JAM was originally proposed for bare metal applications. Therefore, its application to TEEs that operate with an OS presents technical and security challenges. This study proposes a method for applying JAM to Keystone, a major TEE framework for RISC-V, and validates its practical effectiveness and performance through a comparative evaluation with existing countermeasures such as memory encryption, random delays, and instruction duplication. Our evaluation reveals that the proposed JAM implementation is the first countermeasure that achieves complete resistance to TEE bypass attacks with an execution time overhead of approximately 340% for context switches and 1.0% across the entire program, which is acceptable compared with other countermeasures.",0,0
https://openalex.org/W4400977760,"A SOAR platform for standardizing, automating operational processes and a monitoring service facilitating auditing procedures among IoT trustworthy environments",ARES (Validação DBLP),"Vasiliki-Georgia Bilali, Eustratios Magklaris, Dimitrios Kosyvas, Lazaros Karagiannidis, Eleftherios Ouzounoglou, Angelos Amditis",2024,"Advanced Threat Intelligence Orchestrator (ATIO) is a sophisticated middleware solution designed to enhance unified threat management (UTM) monitoring processes by adhering Security Orchestration Automation Response (SOAR) capabilities. This paper provides a detailed overview of ATIO, highlighting its multitasking capabilities towards coordinating information from different types of tools, usually bringing with them different types of data. Also, it gives some details on the system implementation and some indicative operational workflows. Central to ATIO's functionality is its ability to concurrently or sequentially automate the execution and processing steps of multiple workflows, while adhering to cyber security standards, organization policies and regulations. The design of ATIO is flexible, accommodating various interconnected services and tools to meet specific requirements, as well as diverse infrastructure interfaces, accommodating different specifications seamlessly adhering standardized formats and Cyber Threat Information (CTI) languages, such as STIX2.1. This integration enhances interoperability and expands the scope of cyber-threat intelligence operations by enabling connectivity with various systems and diversified data types. Moreover, ATIO automation nature, boosting detection and acknowledge efficiency and responsiveness in threat intelligence operations. It enables users to alter and filter workflow steps, preparing information for correlation and tracking cyber threat information (CTI) effectively. Additionally, ATIO includes robust mechanisms for monitoring user actions within the system, ensuring accountability and providing valuable insights into operational activities.",0,0
https://openalex.org/W4413240969,Large Language Models Are Unreliable for Cyber Threat Intelligence,ARES (Validação DBLP),"Emanuele Mezzi, Fabio Massacci, Katja Tuma",2025,Resumo não disponível,10,10
https://openalex.org/W4413244732,Safety and Cybersecurity Under Emerging EU Legislation for Industry: A Use-Case Driven Perspective,ARES (Validação DBLP),"Ndeye G. Ndiaye, Karl Waedt, Nicolas Dejon, Chrystel Gaber, Achilleas Marinakis, Christos A. Gizelis, Gürkan Gür, Marc Rennhard, Oumayma Zeddini, Jean-Philippe Wary, Dominico Orlando, Claire Loiseaux, Vangelis Photiou, Nikolaos Koulierakis, Vasiliki Danilatou",2025,Resumo não disponível,2,2
https://openalex.org/W4413250257,Enhancing Cyber Situational Awareness with AI: A Novel Pipeline Approach for Threat Intelligence Analysis and Enrichment,ARES (Validação DBLP),"Dzenan Hamzic, Florian Skopik, Max Landauer, Markus Wurzenberger, Andreas Rauber",2025,"Abstract Cyber Situational Awareness (CSA) is crucial for understanding and anticipating developments across diverse domains. This paper introduces a novel approach employing advanced Artificial Intelligence (AI) and Natural Language Processing (NLP) techniques to effectively analyze and enrich Cyber Threat Intelligence (CTI) and Open Source Intelligence (OSINT) data. The paper designs an unified CTI and OSINT processing pipeline that integrates named entity recognition (NER), relationship extraction, classification, and summarization, addressing current limitations in CTI analysis. Notably, our evaluation of existing language models revealed significant shortcomings, with general-purpose tokenizers recognizing only 1.62% of specialized MITRE ATT&amp;CK terms. In contrast, our pipeline achieves superior performance, notably surpassing state-of-the-art models in some important aspects. Practical military and civilian scenarios further demonstrate the pipeline’s value in generating actionable intelligence, enabling complex reasoning by combining symbolic knowledge graphs and semantic vector search methods. Future developments focus on refining model scalability and enhancing analytical capabilities to increase the effectiveness, efficiency, and applicability of our approach.",2,2
https://openalex.org/W4413239853,A Cyber-Resilient DICE Architecture for Resource-Constrained Devices,ARES (Validação DBLP),"Utku Budak, Malek Safieh, Fabrizio De Santis, Georg Sigl",2025,Resumo não disponível,1,1
https://openalex.org/W4413250014,Large Language Models for Cyber Threat Intelligence: Extracting MITRE With LLMs,ARES (Validação DBLP),"Andraž Krašovec, Gary Steri, Γεώργιος Καρόπουλος, Mirko Trapani",2025,"Abstract Cyber Threat Intelligence (CTI) reports provide information about emerging and current cyber threats, and their analysis is key for adopting appropriate countermeasures. Reports are typically in the form of long texts from which cybersecurity analysts extract essential elements and translate them into actionable steps. To summarise and share the findings of this analysis, sentences in the reports are often labelled with MITRE ATT&amp;CK techniques that yield a better description of the identified attack patterns. However, this task can be very time-consuming and prone to both errors and biases of analysts. In the literature, there have been some attempts to automate this process. Most commonly, researchers apply different pre-processing steps on the initial reports and then apply classification techniques, including approaches based on large language models (LLMs). Considering that reports are written in natural language, in this paper, we present an approach that relies entirely on LLMs and seeks to minimise preprocessing of reports and other human intervention, if not to replace, at least to ease the task of the analysts. We evaluate our approach on a real-world CTI report and an extensive dataset of MITRE-labelled sentences and reduce the number of potentially suitable techniques by up to 33 $$\times $$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mo>×</mml:mo> </mml:math> while retaining ground truth labels in up to 94.29% of the sentences.",1,1
https://openalex.org/W4413255951,EDURange Cloud: On Demand Cybersecurity Sandboxes Through Kubernetes,ARES (Validação DBLP),"Ryder Selikow, Jens Mache, Jack Cook, Joseph Granville, Richard Weiss, Hsiao-An Wang",2025,Resumo não disponível,1,1
https://openalex.org/W4413255972,Enhancing Cybersecurity Curriculum Development Through European Cybersecurity Framework and Transformer Models,ARES (Validação DBLP),"Marko Zivanovic, Imre Lendák, Ranko Popović",2025,Resumo não disponível,1,1
https://openalex.org/W4413244929,ARCeR: An Agentic RAG for the Automated Definition of Cyber Ranges,ARES (Validação DBLP),"Matteo Lupinacci, Francesco Blefari, Francesco Romeo, Francesco Aurelio Pironti, Angelo Furfaro",2025,Resumo não disponível,2,2
https://openalex.org/W4413239856,Optimizing IoT Attack Detection in Edge AI: A Comparison of Lightweight Machine Learning Models and Feature Reduction Techniques,ARES (Validação DBLP),"Viet Anh Phan, Jan Jeřábek, Lukáš Malina",2025,Resumo não disponível,1,1
https://openalex.org/W4413244642,Effects of the Cyber Resilience Act (CRA) on Industrial Equipment Manufacturing Companies,ARES (Validação DBLP),"Roosa Risto, Mohit Sethi, Mika Katara",2025,Resumo não disponível,1,1
https://openalex.org/W4413255867,WalkthroughCyber: Teaching Cyber-Awareness in Montessori Middle Schools,ARES (Validação DBLP),"Margherita Renieri, Alessandra Renieri, Letterio Galletta",2025,Resumo não disponível,1,1
https://openalex.org/W4413239185,Securing the Road Ahead: Supporting Decision Making in Automotive Cybersecurity Risk Treatment,ARES (Validação DBLP),"Manfred Vielberth, Robin Siepmann, Magdalena Glas, Günther Pernul",2025,Resumo não disponível,0,0
https://openalex.org/W4413239247,A Data-Driven Approach for Cyber Security Assessments of SMEs,ARES (Validação DBLP),"Nico Mexis, Stefan Katzenbeisser",2025,Resumo não disponível,0,0
https://openalex.org/W4413239271,Cybersecurity Vulnerability Prioritisation via Risk Assessment,ARES (Validação DBLP),"Stephen Taylor, P. Melas, Mike Surridge, Paolo De Lutiis, M. Leone, Martin Gilje Jaatun, Ravishankar Borgaonkar",2025,Resumo não disponível,0,0
https://openalex.org/W4413239870,Digital Twin Technology for Sustainable Shipping: Establishing Cyber-Security Challenges and Opportunities,ARES (Validação DBLP),"Athanasios Chalmoukis, Maria Lambrou",2025,Resumo não disponível,0,0
https://openalex.org/W4413239964,Leveraging Graph Neural Networks for Attack Detection in IoT Systems,ARES (Validação DBLP),"Ramzi Rezki, Youakim Badr, Samia Bouzefrane, Fabrice Mourlin, Méziane Yacoub",2025,Resumo não disponível,0,0
https://openalex.org/W4413240817,AdvisoryHub: Design and Evaluation of a Cross-Platform Security Advisory System for Cyber Situational Awareness,ARES (Validação DBLP),"Marc–André Kaufhold, Julian Bäumler, Nicolai Koukal, Christian Reuter",2025,Resumo não disponível,0,0
https://openalex.org/W4413244648,A Robust Hybrid Framework Combining Deductive Temporal Logic and Machine Learning for Fault and Cyber-Attack Detection in the Tennessee Eastman Process,ARES (Validação DBLP),Hoda Mehrpouyan,2025,Resumo não disponível,0,0
https://openalex.org/W4413244742,Are Trees Really Green? A Detection Approach of IoT Malware Attacks,ARES (Validação DBLP),"Silvia Lucia Sanna, Diego Soi, Davide Maiorca, Giorgio Giacinto",2025,Resumo não disponível,0,0
https://openalex.org/W4413245004,Countering Financial Cyber Crime: New Method for Subsequent Steps Analysis in Large Complex Graphs of Financial Transactions,ARES (Validação DBLP),"Rafał Kozik, Piotr Gocał, Michał Choraś",2025,Resumo não disponível,0,0
https://openalex.org/W4413250232,Risk-Aware Adaptive Cyber Deception Guided by Large Language Models,ARES (Validação DBLP),"David Antunes, Pavlos Cheimonidis, Eleftherios Batzolis, Kyriakos Ovaliadis, Salvador Llopis Sánchez, Konstantinos Rantos",2025,Resumo não disponível,0,0
https://openalex.org/W4413250249,Enhancing Cyber Situation Awareness: Visualizing Advanced Persistent Threats as Complex Systems,ARES (Validação DBLP),"Georgi Nikolov, Margaret Varga, April Rose Panganiban, Kaur Kullman, Valérie Lavigne",2025,Resumo não disponível,0,0
https://openalex.org/W4413255872,Cybersecurity Micro-credentials and Career Path Design: The Digital4Security Good Practices,ARES (Validação DBLP),"Sara Ricci, Petr Dzurenda, Carmel Somers, Horacio González–Vélez, Lisa Janine Moravek",2025,"Abstract Cybersecurity is critical to safeguarding digital economies, yet the sector faces a significant expert shortage. Addressing this gap requires scalable and flexible education to upskill both specialists and nonspecialists. This paper introduces a novel, good-practice methodology for the design of micro-credentials and an AI-driven career path planning solution, both aligned with the European Cybersecurity Skills Framework (ECSF). The primary objective is to support the scalable development of standardized, ECSF-aligned cybersecurity micro-credentials that address evolving labour market needs and facilitate personalized career progression. The proposed approach is validated through the Digital4Security case study, where 17 ECSF-aligned micro-credentials were developed and analyzed. Additionally, a dedicated open-source web application, the Cybersecurity Career Path Designer, supports personalized pathway planning for users by matching existing skills to ECSF profiles. This work demonstrates a practical and scalable framework for aligning education with cybersecurity market needs.",0,0
https://openalex.org/W4413255875,Challenges in Adapting an Industrial Training Course for Academia a Cybersecurity Risk Management Course Case Study,ARES (Validação DBLP),"Stéphane Paul, Jamal El Hachem, Guy Gogniat",2025,Resumo não disponível,0,0
https://openalex.org/W4413255926,SAM-CyFra: A System for the Automated Management of Cybersecurity Frameworks,ARES (Validação DBLP),"Raffaele Elia, Daniele Granata, Massimiliano Rak",2025,Resumo não disponível,0,0
https://openalex.org/W4413255975,Psychological and Behavioral Aspects and System Dynamics: Insights from Exercises Using a Cyber Range,ARES (Validação DBLP),"José Manuel Castillo, Nicolas Louveton, Marc Parenthoen",2025,Resumo não disponível,0,0
